l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Nome_Port, Teller_Dest, 4, LAU-151/A, Truck-5, 1, 140, 0
Nome_Port, Teller_Dest, 4, ADU-933 Crate, Truck-5, 1, 80, 0
Nome_Port, Teller_Dest, 4, COMPONENT HANDLING JACK, Truck-5, 1, 910, 0
Nome_Port, Teller_Dest, 4, CHARGING RIG-O2, Truck-5, 1, 2130, 0
Nome_Port, Teller_Dest, 4, DISABLED WHEEL DOLLY, Truck-5, 1, 310, 10000
Nome_Port, Teller_Dest, 4, BRU-67 Crate, Truck-5, 1, 190, 0
Nome_Port, Teller_Dest, 4, C4433, Truck-5, 5, 3260, 10000
Nome_Port, Teller_Dest, 4, ADU-932 Crate, Truck-5, 1, 80, 0
Nome_Port, Teller_Dest, 4, HIGH LIFT ADAPTER CRATE, Truck-5, 1, 550, 0
Nome_Port, Teller_Dest, 4, LAU-147 Crate, Truck-5, 1, 140, 0
Nome_Port, Teller_Dest, 4, PORTABLE FLOOR CRANE, Truck-5, 1, 330, 0
Nome_Port, Teller_Dest, 4, COMPRESSOR UNIT-ROTARY, Truck-5, 1, 2500, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 5, B2085, Truck-5, 4, 2600, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 5, B0027, Truck-5, 2, 311, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 5, B0014, Truck-5, 2, 736, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 5, B0043, Truck-5, 1, 1550, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 5, B2566, Truck-5, 1, 13440, 0
Elmendorf_AFB, Fairbanks_Airport, 5, V0028, Truck-5, 58, 200, 0
Elmendorf_AFB, Fairbanks_Airport, 5, B0730, Truck-5, 4, 304, 0
Elmendorf_AFB, Fairbanks_Airport, 5, V0026, Truck-5, 45, 200, 0
Elmendorf_AFB, Fairbanks_Airport, 5, V4610, Truck-5, 10, 200, 0
Elmendorf_AFB, Fairbanks_Airport, 5, A0067, Truck-5, 2, 9780, 0
Elmendorf_AFB, Fairbanks_Airport, 5, D0034, Truck-5, 4, 11500, 10000
Anchorage_Port, Fairbanks_Airport, 5, E0043, Truck-5, 1, 12060, 10000
Anchorage_Port, Fairbanks_Airport, 5, C4433, Truck-5, 2, 3260, 10000
Anchorage_Port, Fairbanks_Airport, 5, A0292, Truck-5, 1, 10300, 0
Camp_Pendleton_Airport, Juneau_Airport, 6, D0003, C-17, 1, 44480, 10000
Camp_Pendleton_Airport, Juneau_Airport, 6, D0015, C-17, 1, 54000, 10000
Camp_Pendleton_Airport, Juneau_Airport, 6, B0063, C-17, 1, 46420, 0
Tanani_Sup, Fairbanks_Airport, 6, V0028, Truck-5, 7, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, C8644, Truck-5, 1, 200, 0
