j,t,l, Inv, Inv_LB, shortage
LAU-151/A, 52, Anchorage_Port, 11, 0, 0
LAU-151/A, 52, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 52, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 52, Nome_Airport, 0, 0, 0
LAU-151/A, 52, Nome_Port, 0, 0, 0
LAU-151/A, 52, Teller_Dest, 1, 0, 0
LAU-151/A, 52, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 52, Point_Loma, 0, 0, 0
LAU-151/A, 53, Juneau_Airport, 0, 0, 0
LAU-151/A, 53, Mosquito_Lake_Sup, 0, 0, 0
LAU-151/A, 53, Tanani_Sup, 0, 0, 0
LAU-151/A, 53, Mud_Bay_Sup, 0, 0, 0
LAU-151/A, 53, Port_Chilkoot, 0, 0, 0
LAU-151/A, 53, Elmendorf_AFB, 0, 0, 0
LAU-151/A, 53, Anchorage_Port, 11, 0, 0
LAU-151/A, 53, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 53, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 53, Nome_Airport, 0, 0, 0
LAU-151/A, 53, Nome_Port, 0, 0, 0
LAU-151/A, 53, Teller_Dest, 1, 0, 0
LAU-151/A, 53, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 53, Point_Loma, 0, 0, 0
LAU-151/A, 54, Juneau_Airport, 0, 0, 0
LAU-151/A, 54, Mosquito_Lake_Sup, 0, 0, 0
LAU-151/A, 54, Tanani_Sup, 0, 0, 0
LAU-151/A, 54, Mud_Bay_Sup, 0, 0, 0
LAU-151/A, 54, Port_Chilkoot, 0, 0, 0
LAU-151/A, 54, Elmendorf_AFB, 0, 0, 0
LAU-151/A, 54, Anchorage_Port, 11, 0, 0
LAU-151/A, 54, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 54, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 54, Nome_Airport, 0, 0, 0
LAU-151/A, 54, Nome_Port, 0, 0, 0
LAU-151/A, 54, Teller_Dest, 1, 0, 0
LAU-151/A, 54, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 54, Point_Loma, 0, 0, 0
LAU-151/A, 55, Juneau_Airport, 0, 0, 0
LAU-151/A, 55, Mosquito_Lake_Sup, 0, 0, 0
LAU-151/A, 55, Tanani_Sup, 0, 0, 0
LAU-151/A, 55, Mud_Bay_Sup, 0, 0, 0
LAU-151/A, 55, Port_Chilkoot, 0, 0, 0
LAU-151/A, 55, Elmendorf_AFB, 0, 0, 0
LAU-151/A, 55, Anchorage_Port, 11, 0, 0
LAU-151/A, 55, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 55, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 55, Nome_Airport, 0, 0, 0
LAU-151/A, 55, Nome_Port, 0, 0, 0
LAU-151/A, 55, Teller_Dest, 1, 0, 0
LAU-151/A, 55, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 55, Point_Loma, 0, 0, 0
LAU-151/A, 56, Juneau_Airport, 0, 0, 0
LAU-151/A, 56, Mosquito_Lake_Sup, 0, 0, 0
LAU-151/A, 56, Tanani_Sup, 0, 0, 0
LAU-151/A, 56, Mud_Bay_Sup, 0, 0, 0
LAU-151/A, 56, Port_Chilkoot, 0, 0, 0
LAU-151/A, 56, Elmendorf_AFB, 0, 0, 0
LAU-151/A, 56, Anchorage_Port, 11, 0, 0
LAU-151/A, 56, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 56, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 56, Nome_Airport, 0, 0, 0
LAU-151/A, 56, Nome_Port, 0, 0, 0
LAU-151/A, 56, Teller_Dest, 1, 0, 0
LAU-151/A, 56, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 56, Point_Loma, 0, 0, 0
LAU-151/A, 57, Juneau_Airport, 0, 0, 0
LAU-151/A, 57, Mosquito_Lake_Sup, 0, 0, 0
LAU-151/A, 57, Tanani_Sup, 0, 0, 0
LAU-151/A, 57, Mud_Bay_Sup, 0, 0, 0
LAU-151/A, 57, Port_Chilkoot, 0, 0, 0
LAU-151/A, 57, Elmendorf_AFB, 0, 0, 0
LAU-151/A, 57, Anchorage_Port, 11, 0, 0
LAU-151/A, 57, Seward_MPF_Port, 0, 0, 0
LAU-151/A, 57, Fairbanks_Airport, 0, 0, 0
LAU-151/A, 57, Nome_Airport, 0, 0, 0
LAU-151/A, 57, Nome_Port, 0, 0, 0
LAU-151/A, 57, Teller_Dest, 1, 0, 0
LAU-151/A, 57, Camp_Pendleton_Airport, 0, 0, 0
LAU-151/A, 57, Point_Loma, 0, 0, 0
ADU-933 Crate, 0, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 0, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 0, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 0, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 0, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 0, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 0, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 0, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 0, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 0, Nome_Airport, 0, 0, 0
ADU-933 Crate, 0, Nome_Port, 0, 0, 0
ADU-933 Crate, 0, Teller_Dest, 0, 0, 0
ADU-933 Crate, 0, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 0, Point_Loma, 0, 0, 0
ADU-933 Crate, 1, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 1, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 1, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 1, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 1, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 1, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 1, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 1, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 1, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 1, Nome_Airport, 0, 0, 0
ADU-933 Crate, 1, Nome_Port, 0, 0, 0
ADU-933 Crate, 1, Teller_Dest, 0, 0, 0
ADU-933 Crate, 1, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 1, Point_Loma, 0, 0, 0
ADU-933 Crate, 2, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 2, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 2, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 2, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 2, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 2, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 2, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 2, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 2, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 2, Nome_Airport, 0, 0, 0
ADU-933 Crate, 2, Nome_Port, 0, 0, 0
ADU-933 Crate, 2, Teller_Dest, 0, 1, 1
ADU-933 Crate, 2, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 2, Point_Loma, 0, 0, 0
ADU-933 Crate, 3, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 3, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 3, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 3, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 3, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 3, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 3, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 3, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 3, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 3, Nome_Airport, 0, 0, 0
ADU-933 Crate, 3, Nome_Port, 0, 0, 0
ADU-933 Crate, 3, Teller_Dest, 0, 1, 1
ADU-933 Crate, 3, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 3, Point_Loma, 0, 0, 0
ADU-933 Crate, 4, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 4, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 4, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 4, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 4, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 4, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 4, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 4, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 4, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 4, Nome_Airport, 0, 0, 0
ADU-933 Crate, 4, Nome_Port, 0, 0, 0
ADU-933 Crate, 4, Teller_Dest, 0, 1, 1
ADU-933 Crate, 4, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 4, Point_Loma, 0, 0, 0
ADU-933 Crate, 5, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 5, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 5, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 5, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 5, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 5, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 5, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 5, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 5, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 5, Nome_Airport, 0, 0, 0
ADU-933 Crate, 5, Nome_Port, 0, 0, 0
ADU-933 Crate, 5, Teller_Dest, 1, 1, 0
ADU-933 Crate, 5, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 5, Point_Loma, 0, 0, 0
ADU-933 Crate, 6, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 6, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 6, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 6, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 6, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 6, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 6, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 6, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 6, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 6, Nome_Airport, 0, 0, 0
ADU-933 Crate, 6, Nome_Port, 0, 0, 0
ADU-933 Crate, 6, Teller_Dest, 1, 1, 0
ADU-933 Crate, 6, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 6, Point_Loma, 0, 0, 0
ADU-933 Crate, 7, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 7, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 7, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 7, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 7, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 7, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 7, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 7, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 7, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 7, Nome_Airport, 0, 0, 0
ADU-933 Crate, 7, Nome_Port, 0, 0, 0
ADU-933 Crate, 7, Teller_Dest, 1, 1, 0
ADU-933 Crate, 7, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 7, Point_Loma, 0, 0, 0
ADU-933 Crate, 8, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 8, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 8, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 8, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 8, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 8, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 8, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 8, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 8, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 8, Nome_Airport, 0, 0, 0
ADU-933 Crate, 8, Nome_Port, 0, 0, 0
ADU-933 Crate, 8, Teller_Dest, 1, 1, 0
ADU-933 Crate, 8, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 8, Point_Loma, 0, 0, 0
ADU-933 Crate, 9, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 9, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 9, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 9, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 9, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 9, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 9, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 9, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 9, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 9, Nome_Airport, 0, 0, 0
ADU-933 Crate, 9, Nome_Port, 0, 0, 0
ADU-933 Crate, 9, Teller_Dest, 1, 1, 0
ADU-933 Crate, 9, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 9, Point_Loma, 0, 0, 0
ADU-933 Crate, 10, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 10, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 10, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 10, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 10, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 10, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 10, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 10, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 10, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 10, Nome_Airport, 0, 0, 0
ADU-933 Crate, 10, Nome_Port, 0, 0, 0
ADU-933 Crate, 10, Teller_Dest, 1, 1, 0
ADU-933 Crate, 10, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 10, Point_Loma, 0, 0, 0
ADU-933 Crate, 11, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 11, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 11, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 11, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 11, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 11, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 11, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 11, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 11, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 11, Nome_Airport, 0, 0, 0
ADU-933 Crate, 11, Nome_Port, 0, 0, 0
ADU-933 Crate, 11, Teller_Dest, 1, 1, 0
ADU-933 Crate, 11, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 11, Point_Loma, 0, 0, 0
ADU-933 Crate, 12, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 12, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 12, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 12, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 12, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 12, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 12, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 12, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 12, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 12, Nome_Airport, 0, 0, 0
ADU-933 Crate, 12, Nome_Port, 0, 0, 0
ADU-933 Crate, 12, Teller_Dest, 1, 1, 0
ADU-933 Crate, 12, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 12, Point_Loma, 0, 0, 0
ADU-933 Crate, 13, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 13, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 13, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 13, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 13, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 13, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 13, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 13, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 13, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 13, Nome_Airport, 0, 0, 0
ADU-933 Crate, 13, Nome_Port, 0, 0, 0
ADU-933 Crate, 13, Teller_Dest, 1, 1, 0
ADU-933 Crate, 13, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 13, Point_Loma, 0, 0, 0
ADU-933 Crate, 14, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 14, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 14, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 14, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 14, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 14, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 14, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 14, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 14, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 14, Nome_Airport, 0, 0, 0
ADU-933 Crate, 14, Nome_Port, 0, 0, 0
ADU-933 Crate, 14, Teller_Dest, 1, 1, 0
ADU-933 Crate, 14, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 14, Point_Loma, 0, 0, 0
ADU-933 Crate, 15, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 15, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 15, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 15, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 15, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 15, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 15, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 15, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 15, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 15, Nome_Airport, 0, 0, 0
ADU-933 Crate, 15, Nome_Port, 0, 0, 0
ADU-933 Crate, 15, Teller_Dest, 1, 1, 0
ADU-933 Crate, 15, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 15, Point_Loma, 0, 0, 0
ADU-933 Crate, 16, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 16, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 16, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 16, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 16, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 16, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 16, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 16, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 16, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 16, Nome_Airport, 0, 0, 0
ADU-933 Crate, 16, Nome_Port, 0, 0, 0
ADU-933 Crate, 16, Teller_Dest, 1, 1, 0
ADU-933 Crate, 16, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 16, Point_Loma, 0, 0, 0
ADU-933 Crate, 17, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 17, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 17, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 17, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 17, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 17, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 17, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 17, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 17, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 17, Nome_Airport, 0, 0, 0
ADU-933 Crate, 17, Nome_Port, 0, 0, 0
ADU-933 Crate, 17, Teller_Dest, 1, 1, 0
ADU-933 Crate, 17, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 17, Point_Loma, 0, 0, 0
ADU-933 Crate, 18, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 18, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 18, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 18, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 18, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 18, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 18, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 18, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 18, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 18, Nome_Airport, 0, 0, 0
ADU-933 Crate, 18, Nome_Port, 0, 0, 0
ADU-933 Crate, 18, Teller_Dest, 1, 1, 0
ADU-933 Crate, 18, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 18, Point_Loma, 0, 0, 0
ADU-933 Crate, 19, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 19, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 19, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 19, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 19, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 19, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 19, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 19, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 19, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 19, Nome_Airport, 0, 0, 0
ADU-933 Crate, 19, Nome_Port, 0, 0, 0
ADU-933 Crate, 19, Teller_Dest, 1, 1, 0
ADU-933 Crate, 19, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 19, Point_Loma, 0, 0, 0
ADU-933 Crate, 20, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 20, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 20, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 20, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 20, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 20, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 20, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 20, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 20, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 20, Nome_Airport, 0, 0, 0
ADU-933 Crate, 20, Nome_Port, 0, 0, 0
ADU-933 Crate, 20, Teller_Dest, 1, 1, 0
ADU-933 Crate, 20, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 20, Point_Loma, 0, 0, 0
ADU-933 Crate, 21, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 21, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 21, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 21, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 21, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 21, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 21, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 21, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 21, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 21, Nome_Airport, 0, 0, 0
ADU-933 Crate, 21, Nome_Port, 0, 0, 0
ADU-933 Crate, 21, Teller_Dest, 1, 1, 0
ADU-933 Crate, 21, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 21, Point_Loma, 0, 0, 0
ADU-933 Crate, 22, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 22, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 22, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 22, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 22, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 22, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 22, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 22, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 22, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 22, Nome_Airport, 0, 0, 0
ADU-933 Crate, 22, Nome_Port, 0, 0, 0
ADU-933 Crate, 22, Teller_Dest, 1, 1, 0
ADU-933 Crate, 22, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 22, Point_Loma, 0, 0, 0
ADU-933 Crate, 23, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 23, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 23, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 23, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 23, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 23, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 23, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 23, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 23, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 23, Nome_Airport, 0, 0, 0
ADU-933 Crate, 23, Nome_Port, 0, 0, 0
ADU-933 Crate, 23, Teller_Dest, 1, 1, 0
ADU-933 Crate, 23, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 23, Point_Loma, 0, 0, 0
ADU-933 Crate, 24, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 24, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 24, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 24, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 24, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 24, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 24, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 24, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 24, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 24, Nome_Airport, 0, 0, 0
ADU-933 Crate, 24, Nome_Port, 0, 0, 0
ADU-933 Crate, 24, Teller_Dest, 1, 1, 0
ADU-933 Crate, 24, Camp_Pendleton_Airport, 0, 0, 0
ADU-933 Crate, 24, Point_Loma, 0, 0, 0
ADU-933 Crate, 25, Juneau_Airport, 0, 0, 0
ADU-933 Crate, 25, Mosquito_Lake_Sup, 0, 0, 0
ADU-933 Crate, 25, Tanani_Sup, 0, 0, 0
ADU-933 Crate, 25, Mud_Bay_Sup, 0, 0, 0
ADU-933 Crate, 25, Port_Chilkoot, 0, 0, 0
ADU-933 Crate, 25, Elmendorf_AFB, 0, 0, 0
ADU-933 Crate, 25, Anchorage_Port, 1, 0, 0
ADU-933 Crate, 25, Seward_MPF_Port, 0, 0, 0
ADU-933 Crate, 25, Fairbanks_Airport, 0, 0, 0
ADU-933 Crate, 25, Nome_Airport, 0, 0, 0
ADU-933 Crate, 25, Nome_Port, 0, 0, 0
ADU-933 Crate, 25, Teller_Dest, 1, 1, 0
ADU-933 Crate, 25, Camp_Pendleton_Airport, 0, 0, 0
