h,l,lprime, t, Zvalue
Truck-5, Juneau_Airport, Elmendorf_AFB, 46, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 47, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 48, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 49, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 50, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 51, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 52, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 53, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 54, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 55, 0
Truck-5, Juneau_Airport, Elmendorf_AFB, 56, 0
Truck-5, Juneau_Airport, Anchorage_Port, 0, 0
Truck-5, Juneau_Airport, Anchorage_Port, 1, 0
Truck-5, Juneau_Airport, Anchorage_Port, 2, 0
Truck-5, Juneau_Airport, Anchorage_Port, 3, 0
Truck-5, Juneau_Airport, Anchorage_Port, 4, 0
Truck-5, Juneau_Airport, Anchorage_Port, 5, 0
Truck-5, Juneau_Airport, Anchorage_Port, 6, 0
Truck-5, Juneau_Airport, Anchorage_Port, 7, 0
Truck-5, Juneau_Airport, Anchorage_Port, 8, 0
Truck-5, Juneau_Airport, Anchorage_Port, 9, 0
Truck-5, Juneau_Airport, Anchorage_Port, 10, 0
Truck-5, Juneau_Airport, Anchorage_Port, 11, 0
Truck-5, Juneau_Airport, Anchorage_Port, 12, 0
Truck-5, Juneau_Airport, Anchorage_Port, 13, 0
Truck-5, Juneau_Airport, Anchorage_Port, 14, 0
Truck-5, Juneau_Airport, Anchorage_Port, 15, 0
Truck-5, Juneau_Airport, Anchorage_Port, 16, 0
Truck-5, Juneau_Airport, Anchorage_Port, 17, 0
Truck-5, Juneau_Airport, Anchorage_Port, 18, 0
Truck-5, Juneau_Airport, Anchorage_Port, 19, 0
Truck-5, Juneau_Airport, Anchorage_Port, 20, 0
Truck-5, Juneau_Airport, Anchorage_Port, 21, 0
Truck-5, Juneau_Airport, Anchorage_Port, 22, 0
Truck-5, Juneau_Airport, Anchorage_Port, 23, 0
Truck-5, Juneau_Airport, Anchorage_Port, 24, 0
Truck-5, Juneau_Airport, Anchorage_Port, 25, 0
Truck-5, Juneau_Airport, Anchorage_Port, 26, 0
Truck-5, Juneau_Airport, Anchorage_Port, 27, 0
Truck-5, Juneau_Airport, Anchorage_Port, 28, 0
Truck-5, Juneau_Airport, Anchorage_Port, 29, 0
Truck-5, Juneau_Airport, Anchorage_Port, 30, 0
Truck-5, Juneau_Airport, Anchorage_Port, 31, 0
Truck-5, Juneau_Airport, Anchorage_Port, 32, 0
Truck-5, Juneau_Airport, Anchorage_Port, 33, 0
Truck-5, Juneau_Airport, Anchorage_Port, 34, 0
Truck-5, Juneau_Airport, Anchorage_Port, 35, 0
Truck-5, Juneau_Airport, Anchorage_Port, 36, 0
Truck-5, Juneau_Airport, Anchorage_Port, 37, 0
Truck-5, Juneau_Airport, Anchorage_Port, 38, 0
Truck-5, Juneau_Airport, Anchorage_Port, 39, 0
Truck-5, Juneau_Airport, Anchorage_Port, 40, 0
Truck-5, Juneau_Airport, Anchorage_Port, 41, 0
Truck-5, Juneau_Airport, Anchorage_Port, 42, 0
Truck-5, Juneau_Airport, Anchorage_Port, 43, 0
Truck-5, Juneau_Airport, Anchorage_Port, 44, 0
Truck-5, Juneau_Airport, Anchorage_Port, 45, 0
Truck-5, Juneau_Airport, Anchorage_Port, 46, 0
Truck-5, Juneau_Airport, Anchorage_Port, 47, 0
Truck-5, Juneau_Airport, Anchorage_Port, 48, 0
Truck-5, Juneau_Airport, Anchorage_Port, 49, 0
Truck-5, Juneau_Airport, Anchorage_Port, 50, 0
Truck-5, Juneau_Airport, Anchorage_Port, 51, 0
Truck-5, Juneau_Airport, Anchorage_Port, 52, 0
Truck-5, Juneau_Airport, Anchorage_Port, 53, 0
Truck-5, Juneau_Airport, Anchorage_Port, 54, 0
Truck-5, Juneau_Airport, Anchorage_Port, 55, 0
Truck-5, Juneau_Airport, Anchorage_Port, 56, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 0, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 1, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 2, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 3, 0.825035
Truck-5, Juneau_Airport, Fairbanks_Airport, 4, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 5, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 6, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 7, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 8, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 9, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 10, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 11, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 12, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 13, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 14, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 15, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 16, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 17, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 18, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 19, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 20, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 21, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 22, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 23, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 24, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 25, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 26, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 27, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 28, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 29, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 30, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 31, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 32, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 33, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 34, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 35, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 36, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 37, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 38, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 39, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 40, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 41, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 42, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 43, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 44, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 45, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 46, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 47, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 48, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 49, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 50, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 51, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 52, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 53, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 54, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 55, 0
Truck-5, Juneau_Airport, Fairbanks_Airport, 56, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 0, 0.108671
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 1, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 2, 0.0998616
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 3, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 4, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 5, 0.810924
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 6, 1.4653
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 7, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 8, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 9, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 10, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 11, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 12, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 13, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 14, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 15, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 16, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 17, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 18, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 19, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 20, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 21, 0
Truck-5, Mosquito_Lake_Sup, Juneau_Airport, 22, 0
