l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Tanani_Sup, Mud_Bay_Sup, 0, V0028, LowBoyTractor, 39.5922, 200, 0
Tanani_Sup, Mud_Bay_Sup, 0, V0026, LowBoyTractor, 28.8054, 200, 0
Tanani_Sup, Mud_Bay_Sup, 0, D0005, LowBoyTractor, 0.0368087, 44480, 10000
Tanani_Sup, Mud_Bay_Sup, 0, C8640, LowBoyTractor, 1, 200, 0
Tanani_Sup, Mud_Bay_Sup, 0, NIIN_1491094, LowBoyTractor, 8.22581, 22, 0
Tanani_Sup, Mud_Bay_Sup, 0, V0024, LowBoyTractor, 60, 200, 0
Tanani_Sup, Mud_Bay_Sup, 0, NIIN_14671753, LowBoyTractor, 123.469, 15, 0
Tanani_Sup, Mud_Bay_Sup, 0, B1021, LowBoyTractor, 3.20958, 3230, 0
Tanani_Sup, Mud_Bay_Sup, 0, C8638, Truck-5, 1, 720, 0
Tanani_Sup, Mud_Bay_Sup, 0, D0013, Truck-5, 1, 200, 10000
Tanani_Sup, Mud_Bay_Sup, 0, B0640, Truck-5, 5, 1920, 0
Tanani_Sup, Mud_Bay_Sup, 0, D0215, Truck-5, 0.257108, 15300, 10000
Tanani_Sup, Mud_Bay_Sup, 0, M5030, Truck-5, 2, 510, 0
Tanani_Sup, Mud_Bay_Sup, 0, B1021, Truck-5, 5.85497, 3230, 0
Tanani_Sup, Port_Chilkoot, 0, D0005, LowBoyTractor, 0.107319, 44480, 10000
Tanani_Sup, Port_Chilkoot, 0, B0063, LowBoyTractor, 0.0269166, 46420, 0
Tanani_Sup, Port_Chilkoot, 0, B1021, LowBoyTractor, 1.14568, 3230, 0
Tanani_Sup, Elmendorf_AFB, 0, V0028, Truck-5, 48.4078, 200, 0
Tanani_Sup, Elmendorf_AFB, 0, A0073, Truck-5, 2, 1, 0
Tanani_Sup, Elmendorf_AFB, 0, A7706, Truck-5, 2, 18, 0
Tanani_Sup, Elmendorf_AFB, 0, A0097, Truck-5, 2, 2, 0
Tanani_Sup, Anchorage_Port, 0, V0026, Truck-5, 18.5925, 200, 0
Tanani_Sup, Anchorage_Port, 0, C8640, Truck-5, 1, 200, 0
Tanani_Sup, Anchorage_Port, 0, A0067, Truck-5, 0.0417456, 9780, 0
Tanani_Sup, Anchorage_Port, 0, V0024, Truck-5, 26.9839, 200, 0
Tanani_Sup, Seward_MPF_Port, 0, V0028, Truck-5, 81.2723, 200, 0
Tanani_Sup, Seward_MPF_Port, 0, V0026, Truck-5, 53.7952, 200, 0
Tanani_Sup, Seward_MPF_Port, 0, D0034, Truck-5, 1, 11500, 10000
Tanani_Sup, Seward_MPF_Port, 0, A0067, Truck-5, 2.79276, 9780, 0
Tanani_Sup, Seward_MPF_Port, 0, V4012, Truck-5, 2, 200, 0
Tanani_Sup, Seward_MPF_Port, 0, D0030, Truck-5, 0.678716, 10500, 10000
Tanani_Sup, Fairbanks_Airport, 0, E1123, Truck-5, 8, 163, 10000
Tanani_Sup, Fairbanks_Airport, 0, V4652, Truck-5, 55, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, A0135, Truck-5, 2, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, E0088, Truck-5, 36, 3, 10000
Tanani_Sup, Fairbanks_Airport, 0, A0073, Truck-5, 17, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, E1095, Truck-5, 2, 1, 10000
Tanani_Sup, Fairbanks_Airport, 0, E1126, Truck-5, 16, 44, 10000
Tanani_Sup, Fairbanks_Airport, 0, E0123, Truck-5, 8, 1, 10000
Tanani_Sup, Fairbanks_Airport, 0, H2044, Truck-5, 2, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, H7255, Truck-5, 2, 10, 0
Tanani_Sup, Fairbanks_Airport, 0, A7902, Truck-5, 6, 75, 0
Tanani_Sup, Fairbanks_Airport, 0, E0994, Truck-5, 8, 68, 10000
Tanani_Sup, Fairbanks_Airport, 0, H7900, Truck-5, 1, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, V4011, Truck-5, 28.0378, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, A7706, Truck-5, 3, 18, 0
Tanani_Sup, Fairbanks_Airport, 0, A0126, Truck-5, 3, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, A0097, Truck-5, 9, 2, 0
Tanani_Sup, Fairbanks_Airport, 0, E0180, Truck-5, 2, 10, 10000
Tanani_Sup, Fairbanks_Airport, 0, H2047, Truck-5, 12, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, E0989, Truck-5, 33, 24, 10000
Mud_Bay_Sup, Juneau_Airport, 0, V4355, Truck-5, 48.6178, 200, 0
Mud_Bay_Sup, Mosquito_Lake_Sup, 0, V0012, LowBoyTractor, 2.51873, 200, 0
Mud_Bay_Sup, Mosquito_Lake_Sup, 0, V4355, LowBoyTractor, 22.9079, 200, 0
Mud_Bay_Sup, Mosquito_Lake_Sup, 0, V4340, LowBoyTractor, 23.1911, 200, 0
Mud_Bay_Sup, Port_Chilkoot, 0, C7915, LowBoyTractor, 2, 120, 0
Mud_Bay_Sup, Port_Chilkoot, 0, B0063, LowBoyTractor, 0.0803062, 46420, 0
Mud_Bay_Sup, Port_Chilkoot, 0, D0054, LowBoyTractor, 0.0425963, 71220, 10000
Mud_Bay_Sup, Port_Chilkoot, 0, V0012, Truck-5, 4.77097, 200, 0
Mud_Bay_Sup, Port_Chilkoot, 0, V4355, Truck-5, 4.88921, 200, 0
Mud_Bay_Sup, Port_Chilkoot, 0, M0001, Truck-5, 1, 790, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0063, LowBoyTractor, 0.724851, 46420, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4652, Truck-5, 6, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C6621, Truck-5, 4, 2687, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V0012, Truck-5, 7, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0031, Truck-5, 4, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B2035, Truck-5, 2, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B1580, Truck-5, 4, 2300, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C7915, Truck-5, 2, 120, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4959, Truck-5, 6, 505, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4355, Truck-5, 226.464, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0030, Truck-5, 5, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0029, Truck-5, 2, 534, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C79052B, Truck-5, 1, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4340, Truck-5, 26, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4895, Truck-5, 7, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0028, Truck-5, 7, 455, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4343, Truck-5, 6, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0640, Truck-5, 1, 1920, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V0023, Truck-5, 2, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4550, Truck-5, 4, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4610, Truck-5, 2, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4250, Truck-5, 40, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, D0030, Truck-5, 0.867154, 10500, 10000
Mud_Bay_Sup, Elmendorf_AFB, 0, C4433, Truck-5, 8, 3260, 10000
Mud_Bay_Sup, Elmendorf_AFB, 0, K4128, Truck-5, 26, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C4880, Truck-5, 9, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C4546, Truck-5, 9, 3, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C0138, Truck-5, 3, 730, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0953, Truck-5, 2, 2230, 0
Mud_Bay_Sup, Anchorage_Port, 0, V0023, Truck-5, 2.28555, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4652, Truck-5, 67, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, C7915, Truck-5, 5, 120, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4340, Truck-5, 39.5732, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4550, Truck-5, 0.329568, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, K4250, Truck-5, 40, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, B13202E, Truck-5, 5, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, D0475, Truck-5, 1, 1, 10000
Mud_Bay_Sup, Fairbanks_Airport, 0, C4546, Truck-5, 10, 3, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, H7030, Truck-5, 5, 1, 0
Anchorage_Port, Juneau_Airport, 0, LAU-147_Crate, Truck-5, 1, 140, 0
Anchorage_Port, Juneau_Airport, 0, ADU-933_Crate, Truck-5, 1, 80, 0
Anchorage_Port, Juneau_Airport, 0, LH859, Truck-5, 1, 5500, 0
Anchorage_Port, Juneau_Airport, 0, ADU-932_Crate, Truck-5, 1, 80, 0
Anchorage_Port, Juneau_Airport, 0, LAU-151A, Truck-5, 1, 140, 0
Anchorage_Port, Juneau_Airport, 0, COMPONENT_HANDLING_JACK, Truck-5, 1, 910, 0
Anchorage_Port, Juneau_Airport, 0, MEPP-6_270_POWER_CART_Sea_Lift, Truck-5, 1, 5500, 0
Anchorage_Port, Juneau_Airport, 0, BRU-67_Crate, Truck-5, 1, 190, 0
Anchorage_Port, Elmendorf_AFB, 0, A0047, Truck-5, 0.692161, 7550, 0
Anchorage_Port, Elmendorf_AFB, 0, YN706, Truck-5, 0.916038, 4910, 0
Anchorage_Port, Fairbanks_Airport, 0, E1500, LowBoyTractor, 1, 37020, 10000
Anchorage_Port, Fairbanks_Airport, 0, D1063, Truck-5, 1, 34400, 10000
Anchorage_Port, Fairbanks_Airport, 0, A0292, Truck-5, 1, 10300, 0
Anchorage_Port, Fairbanks_Airport, 0, E0043, Truck-5, 1, 12060, 10000
Camp_Pendleton_Airport, Nome_Airport, 1, 1479AS500, C-17, 0.114579, 300, 0
Camp_Pendleton_Airport, Nome_Airport, 1, A0073, C-17, 4, 1, 0
Camp_Pendleton_Airport, Nome_Airport, 1, 040489-10, C-17, 1, 4000, 0
Camp_Pendleton_Airport, Nome_Airport, 1, 10-10-0002, C-17, 1, 12500, 0
Port_Chilkoot, Nome_Port, 1, D0005, OSV, 0.107319, 44480, 10000
Port_Chilkoot, Nome_Port, 1, D0862, OSV, 1.22076, 10500, 10000
Port_Chilkoot, Nome_Port, 1, D1001, OSV, 0.189289, 7960, 10000
Anchorage_Port, Seward_MPF_Port, 1, AIR_CONDITIONER-DIESEL-LAND_BASED, OSV, 0.67978, 14160, 0
Anchorage_Port, Nome_Port, 1, PORTABLE_FLOOR_CRANE, OSV, 0.941221, 330, 0
Anchorage_Port, Nome_Port, 1, CART-PAO_SEVICING-DIESEL, OSV, 0.169209, 12310, 0
Anchorage_Port, Nome_Port, 1, C44332E, OSV, 1, 4830, 10000
Anchorage_Port, Nome_Port, 1, COMPRESSOR_UNIT-ROTARY, OSV, 1, 2500, 0
Mosquito_Lake_Sup, Juneau_Airport, 1, NIIN_14671753, Truck-5, 648.237, 15, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 1, V0012, Truck-5, 2.51873, 200, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 1, V4355, Truck-5, 22.9079, 200, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 1, V4340, Truck-5, 23.1911, 200, 0
Tanani_Sup, Juneau_Airport, 1, NIIN_14671753, Truck-5, 648.237, 15, 0
Tanani_Sup, Mosquito_Lake_Sup, 1, V0024, LowBoyTractor, 48.6178, 200, 0
Tanani_Sup, Port_Chilkoot, 1, C8640, Truck-5, 1, 200, 0
Tanani_Sup, Port_Chilkoot, 1, C8638, Truck-5, 1, 720, 0
Tanani_Sup, Port_Chilkoot, 1, C8740, Truck-5, 1, 200, 0
Tanani_Sup, Port_Chilkoot, 1, C8648, Truck-5, 1, 200, 0
Tanani_Sup, Port_Chilkoot, 1, V0024, Truck-5, 35.0434, 200, 0
Tanani_Sup, Port_Chilkoot, 1, D0030, Truck-5, 0.132846, 10500, 10000
Tanani_Sup, Elmendorf_AFB, 1, V0026, Truck-5, 48.1488, 200, 0
Tanani_Sup, Elmendorf_AFB, 1, V4011, Truck-5, 0.469048, 200, 0
Tanani_Sup, Anchorage_Port, 1, B0027, Truck-5, 0.157037, 311, 0
Tanani_Sup, Anchorage_Port, 1, V0024, Truck-5, 48.3736, 200, 0
Tanani_Sup, Fairbanks_Airport, 1, V0026, Truck-5, 48.6178, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, V0012, Truck-5, 38.4528, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, NIIN_1491094, Truck-5, 8.22581, 22, 0
Mud_Bay_Sup, Juneau_Airport, 1, NIIN_14671753, Truck-5, 123.469, 15, 0
Mud_Bay_Sup, Mosquito_Lake_Sup, 1, V4355, LowBoyTractor, 48.6178, 200, 0
Mud_Bay_Sup, Port_Chilkoot, 1, B0063, LowBoyTractor, 0.115063, 46420, 0
Mud_Bay_Sup, Port_Chilkoot, 1, B1021, LowBoyTractor, 0.873572, 3230, 0
Mud_Bay_Sup, Port_Chilkoot, 1, V0012, Truck-5, 7.80344, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, V0028, Truck-5, 39.5922, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, V0026, Truck-5, 28.8054, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, C8640, Truck-5, 1, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, C8638, Truck-5, 0.527216, 720, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, D0013, Truck-5, 1, 200, 10000
Mud_Bay_Sup, Elmendorf_AFB, 1, B0640, Truck-5, 5, 1920, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, V0024, Truck-5, 60, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, M5030, Truck-5, 2, 510, 0
Mud_Bay_Sup, Elmendorf_AFB, 1, B1021, Truck-5, 8.19098, 3230, 0
Mud_Bay_Sup, Fairbanks_Airport, 1, V4355, Truck-5, 48.6178, 200, 0
Anchorage_Port, Elmendorf_AFB, 1, B00147B, Truck-5, 1, 560, 0
Anchorage_Port, Elmendorf_AFB, 1, A0047, Truck-5, 0.223085, 7550, 0
Anchorage_Port, Elmendorf_AFB, 1, A32327G, Truck-5, 0.651939, 10840, 0
Anchorage_Port, Elmendorf_AFB, 1, YN706, Truck-5, 0.0839618, 4910, 0
Seward_MPF_Port, Elmendorf_AFB, 1, C44332E, LowBoyTractor, 1, 4830, 10000
Seward_MPF_Port, Elmendorf_AFB, 1, A32327G, LowBoyTractor, 0.0862244, 10840, 0
Seward_MPF_Port, Elmendorf_AFB, 1, B09537B, LowBoyTractor, 1, 2220, 0
Seward_MPF_Port, Elmendorf_AFB, 1, A0047, Truck-5, 0.0847541, 7550, 0
Seward_MPF_Port, Elmendorf_AFB, 1, A32327G, Truck-5, 0.261837, 10840, 0
Juneau_Airport, Elmendorf_AFB, 2, B0049, C-17, 0.91141, 7410, 0
Juneau_Airport, Elmendorf_AFB, 2, D0862, C-17, 0.77924, 10500, 10000
Juneau_Airport, Elmendorf_AFB, 2, B0027, C-17, 0.964236, 311, 0
Juneau_Airport, Elmendorf_AFB, 2, D0033, C-17, 1.55821, 10740, 10000
Juneau_Airport, Elmendorf_AFB, 2, D1001, C-17, 0.367735, 7960, 10000
Juneau_Airport, Nome_Airport, 2, LAU-147_Crate, C-17, 1, 140, 0
Juneau_Airport, Nome_Airport, 2, B0027, C-17, 1.78756, 311, 0
Juneau_Airport, Nome_Airport, 2, B0008, C-17, 2, 794, 0
Juneau_Airport, Nome_Airport, 2, ADU-933_Crate, C-17, 1, 80, 0
Juneau_Airport, Nome_Airport, 2, D0033, C-17, 0.670664, 10740, 10000
Juneau_Airport, Nome_Airport, 2, B2085, C-17, 1, 2600, 0
Juneau_Airport, Nome_Airport, 2, LH859, C-17, 1, 5500, 0
Juneau_Airport, Nome_Airport, 2, ADU-932_Crate, C-17, 1, 80, 0
Juneau_Airport, Nome_Airport, 2, LAU-151A, C-17, 1, 140, 0
Juneau_Airport, Nome_Airport, 2, COMPONENT_HANDLING_JACK, C-17, 1, 910, 0
Juneau_Airport, Nome_Airport, 2, C0035, C-17, 1, 887, 0
Juneau_Airport, Nome_Airport, 2, MEPP-6_270_POWER_CART_Sea_Lift, C-17, 1, 5500, 0
Juneau_Airport, Nome_Airport, 2, BRU-67_Crate, C-17, 1, 190, 0
Juneau_Airport, Nome_Airport, 2, B0014, C-17, 5, 736, 0
Elmendorf_AFB, Juneau_Airport, 2, V4355, C-17, 41.2285, 200, 0
Elmendorf_AFB, Juneau_Airport, 2, D0030, C-17, 0.867154, 10500, 10000
Elmendorf_AFB, Juneau_Airport, 2, C4433, C-17, 1, 3260, 10000
Elmendorf_AFB, Nome_Airport, 2, C6621, C-17, 4, 2687, 0
Elmendorf_AFB, Nome_Airport, 2, V0012, C-17, 7, 200, 0
Elmendorf_AFB, Nome_Airport, 2, B0031, C-17, 1, 1045, 0
Elmendorf_AFB, Nome_Airport, 2, B2035, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 2, A0073, C-17, 2, 1, 0
Elmendorf_AFB, Nome_Airport, 2, C7915, C-17, 2, 120, 0
Elmendorf_AFB, Nome_Airport, 2, K4959, C-17, 6, 505, 0
Elmendorf_AFB, Nome_Airport, 2, V4355, C-17, 28, 200, 0
Elmendorf_AFB, Nome_Airport, 2, B0030, C-17, 2, 1045, 0
Elmendorf_AFB, Nome_Airport, 2, B0029, C-17, 2, 534, 0
Elmendorf_AFB, Nome_Airport, 2, C79052B, C-17, 1, 200, 0
Elmendorf_AFB, Nome_Airport, 2, V4340, C-17, 6, 200, 0
Elmendorf_AFB, Nome_Airport, 2, K4895, C-17, 2, 1, 0
Elmendorf_AFB, Nome_Airport, 2, B0028, C-17, 5, 455, 0
Elmendorf_AFB, Nome_Airport, 2, K4343, C-17, 6, 200, 0
Elmendorf_AFB, Nome_Airport, 2, V0023, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 2, A7706, C-17, 2, 18, 0
Elmendorf_AFB, Nome_Airport, 2, V4550, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 2, V4610, C-17, 2, 200, 0
Elmendorf_AFB, Nome_Airport, 2, D0880, C-17, 1, 200, 10000
Elmendorf_AFB, Nome_Airport, 2, A0097, C-17, 2, 2, 0
Elmendorf_AFB, Nome_Airport, 2, K4250, C-17, 20, 1, 0
Elmendorf_AFB, Nome_Airport, 2, C4433, C-17, 5, 3260, 10000
Elmendorf_AFB, Nome_Airport, 2, K4128, C-17, 6, 1, 0
Elmendorf_AFB, Nome_Airport, 2, C4880, C-17, 9, 200, 0
Elmendorf_AFB, Nome_Airport, 2, C4546, C-17, 9, 3, 0
Elmendorf_AFB, Nome_Airport, 2, M5030, C-17, 1, 510, 0
Elmendorf_AFB, Nome_Airport, 2, C0078, C-17, 6, 200, 0
Elmendorf_AFB, Nome_Airport, 2, C0138, C-17, 3, 730, 0
Elmendorf_AFB, Nome_Airport, 2, B0953, C-17, 2, 2230, 0
Anchorage_Port, Nome_Port, 2, B0027, OSV, 0.0283795, 311, 0
Anchorage_Port, Nome_Port, 2, D0033, OSV, 0.0703168, 10740, 10000
Anchorage_Port, Nome_Port, 2, A04037G, OSV, 0.83022, 10300, 0
Anchorage_Port, Nome_Port, 2, A0067, OSV, 0.0417456, 9780, 0
Juneau_Airport, Fairbanks_Airport, 2, V0012, Truck-5, 38.4528, 200, 0
Juneau_Airport, Fairbanks_Airport, 2, V4355, Truck-5, 48.6178, 200, 0
Juneau_Airport, Fairbanks_Airport, 2, A0067, Truck-5, 2, 9780, 0
Mosquito_Lake_Sup, Juneau_Airport, 2, D0003, LowBoyTractor, 0.218605, 44480, 10000
Mosquito_Lake_Sup, Port_Chilkoot, 2, D0003, LowBoyTractor, 0.0829107, 44480, 10000
Mosquito_Lake_Sup, Fairbanks_Airport, 2, V0024, Truck-5, 48.6178, 200, 0
Tanani_Sup, Juneau_Airport, 2, B0063, LowBoyTractor, 0.104026, 46420, 0
Tanani_Sup, Juneau_Airport, 2, B1021, LowBoyTractor, 0.789774, 3230, 0
Tanani_Sup, Juneau_Airport, 2, V0026, Truck-5, 2.50011, 200, 0
Tanani_Sup, Juneau_Airport, 2, NIIN_1491094, Truck-5, 3.22581, 22, 0
Tanani_Sup, Juneau_Airport, 2, NIIN_14671753, Truck-5, 118.182, 15, 0
Tanani_Sup, Port_Chilkoot, 2, V0024, Truck-5, 48.6178, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, C8604, Truck-5, 1, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, V0026, Truck-5, 5.86838, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, C8600, Truck-5, 1, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, NIIN_1491094, Truck-5, 3.22581, 22, 0
Tanani_Sup, Elmendorf_AFB, 2, C8740, Truck-5, 1, 200, 0
